person_id,person_name,project_id_number,institution_id,institution_name
1705885,Privatdozent Dr. Harald Natter,5345969,10335,Universität des Saarlandes
1797546,Professor Dr.-Ing. Holger Hermanns,5425851,10335,Universität des Saarlandes
172867212,Professor Dr. Sebastian Hack,5425816,10335,Universität des Saarlandes
1045173,Professor Dr. Manfred Engel,245837858,10335,Universität des Saarlandes
1184924,Professor Dr. Eckart Meese,272107,10335,Universität des Saarlandes
1849050,Professor Dr. Helmut Seidel,71820996,10335,Universität des Saarlandes
1439725,Privatdozent Dr. Klaus Giehl,5178136,10335,Universität des Saarlandes
26743129,Dr. Timm Rosburg,5336234,10335,Universität des Saarlandes
1316669,Privatdozent Dr. Peter Wagner,5357714,10335,Universität des Saarlandes
1791557,Professor Dr. Bernd Finkbeiner,5425812,10335,Universität des Saarlandes
2021256,Professor Dr. Dietrich A. Volmer,192957271,10335,Universität des Saarlandes
228282607,Dr. Bin Qu,228281510,10335,Universität des Saarlandes
28812042,Professorin Dr. Christiane Solte-Gresser,245837858,10335,Universität des Saarlandes
162316367,Dr. Eva Schwarz,13307018,10335,Universität des Saarlandes
142542493,"Professor Dr. Pavel Bushev, Ph.D.",261383520,10335,Universität des Saarlandes
1287383,Professor Dr. Hans Stahl,5357718,10335,Universität des Saarlandes
245767876,Professorin Dr. Janett Reinstädler,245837858,10335,Universität des Saarlandes
167535289,Privatdozentin Dr. Tanja Mehlstäubler,38928778,262530,Physikalisch-Technische Bundesanstalt (PTB)
150385997,Professor Dr. Piet Oliver Schmidt,38928778,262530,Physikalisch-Technische Bundesanstalt (PTB)
1348365,Dr. Ludger Koenders,5124394,262530,Physikalisch-Technische Bundesanstalt (PTB)
1262053,Dr. Harald Schnatz,5362446,262530,Physikalisch-Technische Bundesanstalt (PTB)
1432672,Dr. Harald Roland Telle,5270682,262530,Physikalisch-Technische Bundesanstalt (PTB)
1352984,Professor Dr. Markus Bär,5113872,262530,Physikalisch-Technische Bundesanstalt (PTB)
1099051,Professor Dr. Jürgen Helmcke,5270318,262530,Physikalisch-Technische Bundesanstalt (PTB)
25105022,Dr. Gesine Grosche,5362446,262530,Physikalisch-Technische Bundesanstalt (PTB)
1566042,Professor Dr. Fritz Riehle,5270318,262530,Physikalisch-Technische Bundesanstalt (PTB)
1609796,Professor Dr. Günter Wilkening,5124394,262530,Physikalisch-Technische Bundesanstalt (PTB)
1803597,Privatdozent Dr. Ekkehard Peik,5410348,262530,Physikalisch-Technische Bundesanstalt (PTB)
30594947,Professor Dr. Tobias Schäffter,289347353,262530,Physikalisch-Technische Bundesanstalt (PTB)
28034368,Dr. Erik Benkler,28034443,262530,Physikalisch-Technische Bundesanstalt (PTB)
1233603,Professor Dr. Herbert Rinneberg,272293,262530,Physikalisch-Technische Bundesanstalt (PTB)
1319508,Professor Dr. Carl Otto Weiß,5159836,262530,Physikalisch-Technische Bundesanstalt (PTB)
1578031,Professor Dr.-Ing. Manfred Peters,5075526,262530,Physikalisch-Technische Bundesanstalt (PTB)
1150085,Günter Kramer,5362466,262530,Physikalisch-Technische Bundesanstalt (PTB)
1297743,Dr. Christian Tamm,5362454,262530,Physikalisch-Technische Bundesanstalt (PTB)
1827656,Dr. Uwe Brand,5124394,262530,Physikalisch-Technische Bundesanstalt (PTB)
1519963,Professor Dr. Thomas Müller,272745,10121,Julius-Maximilians-Universität Würzburg
234395986,Dr. Agnes Fekete,234395780,10121,Julius-Maximilians-Universität Würzburg
1079461,Professor Dr. Roy Gross,272963,10121,Julius-Maximilians-Universität Würzburg
1206405,Dr. Tobias Ölschläger,5406844,10121,Julius-Maximilians-Universität Würzburg
1732088,Professor Dr. Manfred Lutz,272745,10121,Julius-Maximilians-Universität Würzburg
1344616,Professor Dr. Thomas Herrmann,272745,10121,Julius-Maximilians-Universität Würzburg
22792429,Privatdozent Dr. Jochen Bodem,5417035,10121,Julius-Maximilians-Universität Würzburg
214421581,Professorin Dr. Katrin Heinze,239773586,10121,Julius-Maximilians-Universität Würzburg
1111379,Professorin Dr. Ulrike Holzgrabe,273263,10121,Julius-Maximilians-Universität Würzburg
1194272,Professor Dr. Hans-Konrad Müller-Hermelink,273153,10121,Julius-Maximilians-Universität Würzburg
111942857,Professor Dr. Wolfgang Kastenmüller,28669795,10121,Julius-Maximilians-Universität Würzburg
1234193,Professor Dr. Markus Riederer,5187450,10121,Julius-Maximilians-Universität Würzburg
161781731,Professor Dr. Dietmar Geiger,19719780,10121,Julius-Maximilians-Universität Würzburg
1436450,Privatdozent Dr. Ingolf Berberich,272745,10121,Julius-Maximilians-Universität Würzburg
1355499,Privatdozent Dr. Rudolf Götz,273153,10121,Julius-Maximilians-Universität Würzburg
1213396,Professorin Dr. Marlen Petersen,5101466,10121,Julius-Maximilians-Universität Würzburg
1180524,Professor Dr. Karl Mannheim,795914,10121,Julius-Maximilians-Universität Würzburg
1166914,Professor Dr. Wolfgang Lipp,271565,10121,Julius-Maximilians-Universität Würzburg
27952646,Professor Dr. Manfred Alsheimer,375253,10121,Julius-Maximilians-Universität Würzburg
276799893,Dr. Hendrik Bentmann,276799616,10121,Julius-Maximilians-Universität Würzburg
223653798,Privatdozentin Dr. Tessa Charlotte Lühmann,397978692,10121,Julius-Maximilians-Universität Würzburg
12406135,Dr. Maruschka Weber,968378,10121,Julius-Maximilians-Universität Würzburg
13165479,Privatdozentin Dr. Heike Claus,272745,10121,Julius-Maximilians-Universität Würzburg
19984859,Privatdozent Dr. Frank Waller,19719780,10121,Julius-Maximilians-Universität Würzburg
13165350,Andrea Welcker,272745,10121,Julius-Maximilians-Universität Würzburg
1075491,Professor Dr. Friedrich Grummt,273263,10121,Julius-Maximilians-Universität Würzburg
1531650,Dr. Eberhard Rommel,5150640,10121,Julius-Maximilians-Universität Würzburg
1549010,Reinhard Wolf,5187398,10121,Julius-Maximilians-Universität Würzburg
1435540,Professor Dr. Peter M. Jakob,5150658,10121,Julius-Maximilians-Universität Würzburg
1362852,Professor Dr. Karl Mertens,968378,10121,Julius-Maximilians-Universität Würzburg
13165123,Dr. Fernando Elias,272745,10121,Julius-Maximilians-Universität Würzburg
1028166,Professor Dr. Thomas Dandekar,271699,10121,Julius-Maximilians-Universität Würzburg
1249649,Professor Dr. Ulrich Scheer,273153,10121,Julius-Maximilians-Universität Würzburg
1411271,Dr. Axel Greiner,273153,10121,Julius-Maximilians-Universität Würzburg
1219380,Professor Dr. Hans-Joachim Poethke,5409334,10121,Julius-Maximilians-Universität Würzburg
231344554,Carsten Patrick Ade,231343770,10121,Julius-Maximilians-Universität Würzburg
1380435,Professor Dr. Volker Engel,273263,10121,Julius-Maximilians-Universität Würzburg
1596575,Professor Dr. Joachim Morschhäuser,272963,10121,Julius-Maximilians-Universität Würzburg
1601240,Professor Dr. Karl-Heinz Lembeck,968378,10121,Julius-Maximilians-Universität Würzburg
1769788,Professor Dr. Lukas Worschech,5358233,10121,Julius-Maximilians-Universität Würzburg
1452190,Professor Dr. Laurens W. Molenkamp,5237334,10121,Julius-Maximilians-Universität Würzburg
250622,Professor Dr. Theodor Seidl,271565,10121,Julius-Maximilians-Universität Würzburg
1297304,Professor Dr. Reinhold Tacke,273263,10121,Julius-Maximilians-Universität Würzburg
1297339,Professor Dr. Jürgen Tautz,270677,10121,Julius-Maximilians-Universität Würzburg
1824459,Professor Dr. Bernhard Heininger,271565,10121,Julius-Maximilians-Universität Würzburg
1390076,Professor Dr. Hermann Schindelin,24389404,10121,Julius-Maximilians-Universität Würzburg
1846415,Dr. Hannes Drexler,272745,10121,Julius-Maximilians-Universität Würzburg
164783789,Professorin Dr. Claudia Höbartner,20170465,10121,Julius-Maximilians-Universität Würzburg
1370844,Professor Dr. Hermann Koepsell,5218218,10121,Julius-Maximilians-Universität Würzburg
819961,"Professor Dr. Gregory S. Harms, Ph.D.",19719780,10121,Julius-Maximilians-Universität Würzburg
1021123,Professor Dr. Erich Buchner,5187380,10121,Julius-Maximilians-Universität Würzburg
1248116,"Professor Dr. Manfred Schartl, Ph.D.",273153,10121,Julius-Maximilians-Universität Würzburg
1379157,Dr. Charles R. Becker,5286298,10121,Julius-Maximilians-Universität Würzburg
1791733,Dr. Michael Sing,5401340,10121,Julius-Maximilians-Universität Würzburg
1741172,"Privatdozent Dr. Rob Roelfsema, Ph.D.",5417310,10121,Julius-Maximilians-Universität Würzburg
1207712,Professor Dr. Reinhold Oppermann,5358263,10121,Julius-Maximilians-Universität Würzburg
1636070,Dr. Rosalia Deeken,5284746,10121,Julius-Maximilians-Universität Würzburg
1394018,Professor Dr. Paul Pauli,968378,10121,Julius-Maximilians-Universität Würzburg
1553126,Professor Dr. Hartmut Buhmann,5237334,10121,Julius-Maximilians-Universität Würzburg
198844096,Dr. Tobias Kießling,276817632,10121,Julius-Maximilians-Universität Würzburg
234390228,Dr. Pingkalai Senthilan,234389925,10121,Julius-Maximilians-Universität Würzburg
269175965,"Dr. Christian Perez, Ph.D.",239811517,10121,Julius-Maximilians-Universität Würzburg
262134,Dr. Joachim Fensterle,272745,10121,Julius-Maximilians-Universität Würzburg
1135657,Professor Dr. Karl-Norbert Klotz,16870936,10121,Julius-Maximilians-Universität Würzburg
1113595,Professor Dr. Thomas Hünig,272745,10121,Julius-Maximilians-Universität Würzburg
1035044,Dr. Kristina Dörries,272745,10121,Julius-Maximilians-Universität Würzburg
1626478,Professor Dr. Randolf Hanke,5354490,10121,Julius-Maximilians-Universität Würzburg
211000047,Privatdozent Dr. Johannes Spaethe,234402740,10121,Julius-Maximilians-Universität Würzburg
239778255,Dr. Marcus Dittrich,239778130,10121,Julius-Maximilians-Universität Würzburg
252196380,Dr. Volker Herold,19083633,10121,Julius-Maximilians-Universität Würzburg
1611019,Privatdozent Dr. Martin Greiter,276822932,10121,Julius-Maximilians-Universität Würzburg
391176213,Dr. René Meyer,391174786,10121,Julius-Maximilians-Universität Würzburg
1370177,Professorin Dr. Michaela Kuhn,5215808,10121,Julius-Maximilians-Universität Würzburg
163334966,Dr. Kristina Lorenz,163334942,10121,Julius-Maximilians-Universität Würzburg
1543921,Professor Dr. Ulrich Vogel,272745,10121,Julius-Maximilians-Universität Würzburg
1705090,Privatdozentin Dr. Svenja Meierjohann,22934110,10121,Julius-Maximilians-Universität Würzburg
1088486,Privatdozentin Dr. Ulrike Hanesch,5354225,10121,Julius-Maximilians-Universität Würzburg
1197472,Professor Dr. Martin J. Müller,5284648,10121,Julius-Maximilians-Universität Würzburg
1014371,Professor Dr. Gerhard Bringmann,273263,10121,Julius-Maximilians-Universität Würzburg
262126,Dr. Andreas Zettl,273153,10121,Julius-Maximilians-Universität Würzburg
1743504,Professorin Dr. Andrea Kübler,968378,10121,Julius-Maximilians-Universität Würzburg
1261090,Professor Dr. Klaus Dieter Schnackerz,5354374,10121,Julius-Maximilians-Universität Würzburg
1293956,Professor Dr. Fritz Strack,968378,10121,Julius-Maximilians-Universität Würzburg
1406767,Privatdozent Dr. Robert Hock,273153,10121,Julius-Maximilians-Universität Würzburg
1566990,Dr. Valentin Gorboulev,5218218,10121,Julius-Maximilians-Universität Würzburg
1001901,Privatdozentin Dr. Susanne Berger,5284648,10121,Julius-Maximilians-Universität Würzburg
1650181,Professor Dr. Ingolf Steffan-Dewenter,5188786,10121,Julius-Maximilians-Universität Würzburg
1668500,Privatdozentin Dr. Friederike Berberich-Siebelt,272745,10121,Julius-Maximilians-Universität Würzburg
1668488,Dr. Sergei Chuvpilo,273153,10121,Julius-Maximilians-Universität Würzburg
172417513,Dr. Ulrich Terpitz,239773586,10121,Julius-Maximilians-Universität Würzburg
1155717,Privatdozent Dr. Michael Kuhn,5078406,10121,Julius-Maximilians-Universität Würzburg
326074838,Dr. Pamela Menegazzi,234389608,10121,Julius-Maximilians-Universität Würzburg
54842941,Privatdozentin Dr. Andrea Holzschuh,234441146,10121,Julius-Maximilians-Universität Würzburg
1036627,Professor Dr. Detlev Drenckhahn,5218260,10121,Julius-Maximilians-Universität Würzburg
815065,Professor Dr. Christoph Sotriffer,45830319,10121,Julius-Maximilians-Universität Würzburg
1416055,Professorin Dr. Stephanie Böhm,271565,10121,Julius-Maximilians-Universität Würzburg
1131209,Professor Dr. Wolfgang Kiefer,273263,10121,Julius-Maximilians-Universität Würzburg
258509,Dr. German Ott,273153,10121,Julius-Maximilians-Universität Würzburg
216381549,Dr. Shashi Bhushan,24389404,10121,Julius-Maximilians-Universität Würzburg
200629786,Dr. Uta Schurigt,5406822,10121,Julius-Maximilians-Universität Würzburg
1798693,Privatdozent Dr. Knut Ohlsen,5406826,10121,Julius-Maximilians-Universität Würzburg
38682856,Dr. Ulrich Hildebrandt,5284710,10121,Julius-Maximilians-Universität Würzburg
1351151,Professor Dr. Frank Puppe,5187444,10121,Julius-Maximilians-Universität Würzburg
1712838,Professorin Dr. Helga Stopper,273153,10121,Julius-Maximilians-Universität Würzburg
1421880,Professor Dr. Michael Andreas Klein,5410428,10121,Julius-Maximilians-Universität Würzburg
1402062,Professor Dr. Manfred Heckmann,273559,10121,Julius-Maximilians-Universität Würzburg
239391992,Matthias Funken,327497565,10121,Julius-Maximilians-Universität Würzburg
1675150,Privatdozentin Dr. Wilma Ziebuhr,272963,10121,Julius-Maximilians-Universität Würzburg
1392929,Professor Dr. Albrecht M. Müller,375253,10121,Julius-Maximilians-Universität Würzburg
1575199,Professor Dr. Andreas Haug,272707,10121,Julius-Maximilians-Universität Würzburg
84866725,Professor Dr. Vladimir Hinkov,164436065,10121,Julius-Maximilians-Universität Würzburg
1447707,Professor Dr. Matthias Bode,16523130,10121,Julius-Maximilians-Universität Würzburg
1059117,Professor Dr. Matthias Frosch,272963,10121,Julius-Maximilians-Universität Würzburg
1045444,Professor Dr. Bernd Engels,273263,10121,Julius-Maximilians-Universität Würzburg
1413674,Professor Dr. Andreas Rosenwald,80627238,10121,Julius-Maximilians-Universität Würzburg
1638688,Privatdozent Dr. Alois Palmetshofer,273153,10121,Julius-Maximilians-Universität Würzburg
1091239,Professor Dr. Ernst J.M. Helmreich,5354414,10121,Julius-Maximilians-Universität Würzburg
53448940,Privatdozent Dr. Jochen Krauß,234440702,10121,Julius-Maximilians-Universität Würzburg
1721146,Professor Dr. Tobias Hertel,213672381,10121,Julius-Maximilians-Universität Würzburg
76388233,Dr. Ines Kreuzer,19719780,10121,Julius-Maximilians-Universität Würzburg
1366651,Professorin Dr. Esther Silke Asan,968378,10121,Julius-Maximilians-Universität Würzburg
1037714,Professor Dr. Wolfgang Dröge-Laser,271141,10121,Julius-Maximilians-Universität Würzburg
262130,Professor Dr. Jörg Kalla,273153,10121,Julius-Maximilians-Universität Würzburg
992426,Professor Dr. Edwin Batke,5358257,10121,Julius-Maximilians-Universität Würzburg
168393463,Dr. Toni Ulrich Wagner,375253,10121,Julius-Maximilians-Universität Würzburg
114052393,Professor Dr. Thomas Trefzger,795914,10121,Julius-Maximilians-Universität Würzburg
232738145,Dr. Dirk Rieger,234393950,10121,Julius-Maximilians-Universität Würzburg
260962,Privatdozent Dr. Thomas Kerkau,272963,10121,Julius-Maximilians-Universität Würzburg
1277046,Professor Dr. Walter Sebald,272745,10121,Julius-Maximilians-Universität Würzburg
1706090,Professor Dr. Flavio Roces,5187456,10121,Julius-Maximilians-Universität Würzburg
1109205,Professor Dr. Jürgen Hoppe,5354418,10121,Julius-Maximilians-Universität Würzburg
1813980,Privatdozentin Dr. Eleni Koutsilieri,62973901,10121,Julius-Maximilians-Universität Würzburg
1590551,Dr. Ivaylo Gentschev,272745,10121,Julius-Maximilians-Universität Würzburg
1262179,Professor Dr. Jürgen Schneider-Schaulies,272963,10121,Julius-Maximilians-Universität Würzburg
1066979,Professor Dr. Manfred Gessler,273153,10121,Julius-Maximilians-Universität Würzburg
784729,Professor Dr. Aladar Szalay,29651953,10121,Julius-Maximilians-Universität Würzburg
992230,Professor Dr. Roland Baumhauer,5114346,10121,Julius-Maximilians-Universität Würzburg
1358231,Professor Dr. Raimund Ströhmer,376397,10121,Julius-Maximilians-Universität Würzburg
1560249,Professorin Dr. Sibylle Schneider-Schaulies,5078436,10121,Julius-Maximilians-Universität Würzburg
53510449,Dr. Niklas Beyersdorf,84784901,10121,Julius-Maximilians-Universität Würzburg
1135285,Professor Dr. Christian Klingenberg,795914,10121,Julius-Maximilians-Universität Würzburg
1279111,Professor Dr. Stefan Silbernagl,5218230,10121,Julius-Maximilians-Universität Würzburg
1307282,Professorin Dr. Elena Ungeheuer,42922943,10121,Julius-Maximilians-Universität Würzburg
